 991208   VLA  Jan.   21.92 2000   44.73    8.46     458.      31.  gfb+03
 991208   VLA  Jan.   21.92 2000   44.73    1.43      98.      59.  gfb+03
 991208   VLA  Jan.   24.81 2000   47.62    4.86     212.      29.  gfb+03
 991208   VLA  Jan.   25.85 2000   48.66    8.46     442.      23.  gfb+03
 991208   VLA  Jan.   25.85 2000   48.66    1.43      54.      37.  gfb+03
 991208   VLA  Jan.   30.85 2000   53.66    8.46     290.      21.  gfb+03
 991208   VLA  Jan.   30.85 2000   53.66    1.43      43.      41.  gfb+03
 991208   VLA  Feb.    4.80 2000   58.61    8.46     239.      24.  gfb+03
 991208   VLA  Feb.    4.80 2000   58.61    1.43      82.      43.  gfb+03
 991208   VLA  Feb.   10.78 2000   64.59    8.46     232.      27.  gfb+03
 991208   VLA  Feb.   10.78 2000   64.59    1.43      60.      49.  gfb+03
 991208   VLA  Mar.   13.63 2000   96.44    8.46     172.      33.  gfb+03
 991208   VLA  Mar.   27.57 2000  110.38    8.46     177.      47.  gfb+03
 991208   VLA  Apr.   13.67 2000  127.48    8.46     123.      26.  gfb+03
 991208   VLA   May    4.62 2000  148.43    8.46     106.      23.  gfb+03
 991208   VLA   May    7.64 2000  151.45    8.46     152.      25.  gfb+03
 991208   VLA  Jun.    6.45 2000  181.26    8.46      38.      40.  gfb+03
 991208   VLA  Jun.   14.40 2000  189.21    8.46      29.      30.  gfb+03
 991208   VLA  Aug.   27.76 2000  263.57    8.46      31.      27.  gfb+03
 991208   VLA  Sep.   10.85 2000  277.66    8.46      44.      21.  gfb+03
 991208   VLA  Sep.   16.78 2000  283.59    8.46      20.      19.  gfb+03
 991208   VLA  Sep.   24.77 2000  291.58    8.46      51.      15.  gfb+03
 991208   VLA  Sep.   27.10 2000  293.91    8.46      48.      20.  gfb+03
