 970508   VLA  Jun.    2.90 1997   25.00    4.86     540.      46.  fwk00 
 970508   VLA  Jun.    2.90 1997   25.00    8.46     760.      45.  fwk00 
 970508   VLA  Jun.    3.94 1997   26.04    4.86     530.      51.  fwk00 
 970508   VLA  Jun.    3.94 1997   26.04    8.46     670.      43.  fwk00 
 970508   VLA  Jun.    5.97 1997   28.07    4.86     850.      36.  fwk00 
 970508   VLA  Jun.    5.97 1997   28.07    8.46     690.      28.  fwk00 
 970508  WSRT  Jun.    6.42 1997   28.52    1.40      70.     150.  gwb+98
 970508  WSRT  Jun.    8.43 1997   30.53    1.40      30.     370.  gwb+98
 970508   VLA  Jun.    9.74 1997   31.84    4.86     470.      38.  fwk00 
 970508   VLA  Jun.    9.74 1997   31.84    8.46     530.      38.  fwk00 
 970508  WSRT  Jun.   10.70 1997   32.80    1.40      50.     140.  gwb+98
 970508   VLA  Jun.   12.83 1997   34.93    1.43     130.      20.  fwk00 
 970508   VLA  Jun.   12.99 1997   35.09    4.86     640.      43.  fwk00 
 970508   VLA  Jun.   12.99 1997   35.09    8.46     600.      39.  fwk00 
 970508  WSRT  Jun.   14.37 1997   36.47    1.40      70.     120.  gwb+98
 970508   VLA  Jun.   14.73 1997   36.83    4.86     590.      69.  fwk00 
 970508   VLA  Jun.   14.73 1997   36.83    8.46     460.      66.  fwk00 
 970508  WSRT  Jun.   15.37 1997   37.47    1.40      10.     120.  gwb+98
 970508  WSRT  Jun.   16.44 1997   38.54    1.40      90.     130.  gwb+98
 970508   VLA  Jun.   17.92 1997   40.02    4.86     400.      49.  fwk00 
 970508   VLA  Jun.   17.92 1997   40.02    8.46     560.      40.  fwk00 
 970508   VLA  Jun.   18.96 1997   41.06    4.86     640.      55.  fwk00 
 970508   VLA  Jun.   18.96 1997   41.06    8.46     630.      63.  fwk00 
 970508   VLA  Jun.   20.86 1997   42.96    4.86     550.      36.  fwk00 
 970508   VLA  Jun.   20.86 1997   42.96    8.46     800.      32.  fwk00 
 970508   VLA  Jun.   22.93 1997   45.03    4.86     425.      43.  fwk00 
 970508   VLA  Jun.   22.93 1997   45.03    8.46     645.      38.  fwk00 
 970508   VLA  Jun.   26.63 1997   48.73    4.86     610.      70.  fwk00 
 970508   VLA  Jun.   26.63 1997   48.73    8.46     680.      46.  fwk00 
 970508   VLA  Jun.   28.68 1997   50.78    4.86     500.      34.  fwk00 
 970508   VLA  Jun.   28.68 1997   50.78    8.46     565.      36.  fwk00 
 970508  WSRT  Jul.    1.49 1997   53.59    1.40     370.      50.  gwb+98
 970508   VLA  Jul.    2.36 1997   54.46    4.86     805.      38.  fwk00 
 970508   VLA  Jul.    2.36 1997   54.46    8.46     805.      43.  fwk00 
 970508   VLA  Jul.    4.59 1997   56.69    4.86     605.      50.  fwk00 
 970508   VLA  Jul.    4.59 1997   56.69    8.46     710.      49.  fwk00 
 970508   VLA  Jul.   11.10 1997   63.20    4.86     630.      32.  fwk00 
 970508   VLA  Jul.   11.10 1997   63.20    8.46     725.      40.  fwk00 
 970508  WSRT  Jul.   14.45 1997   66.55    1.40     490.      80.  gwb+98
 970508   VLA  Jul.   14.61 1997   66.71    4.86     585.      48.  fwk00 
 970508   VLA  Jul.   14.61 1997   66.71    8.46     680.      46.  fwk00 
 970508   VLA  Jul.   15.33 1997   67.43    4.86     550.      31.  fwk00 
 970508   VLA  Jul.   15.33 1997   67.43    8.46     630.      37.  fwk00 
 970508   VLA  Jul.   18.44 1997   70.54    4.86     505.      62.  fwk00 
 970508   VLA  Jul.   18.44 1997   70.54    8.46     575.      61.  fwk00 
 970508   VLA  Jul.   18.62 1997   70.72    1.43     305.      48.  fwk00 
 970508   VLA  Jul.   18.64 1997   70.74    4.86     535.      43.  fwk00 
 970508   VLA  Jul.   18.64 1997   70.74    8.46     515.      41.  fwk00 
 970508   VLA  Jul.   22.55 1997   74.65    4.86     385.      51.  fwk00 
 970508   VLA  Jul.   22.55 1997   74.65    8.46     440.      51.  fwk00 
 970508  WSRT  Jul.   26.62 1997   78.72    1.40     110.     140.  gwb+98
 970508   VLA  Jul.   28.94 1997   81.03    1.43     485.      45.  fwk00 
 970508   VLA  Jul.   30.46 1997   82.56    4.86     360.      70.  fwk00 
 970508   VLA  Jul.   30.46 1997   82.56    8.46     455.      85.  fwk00 
 970508   VLA  Aug.    4.01 1997   87.11    4.86     370.      38.  fwk00 
 970508   VLA  Aug.    4.01 1997   87.11    8.46     380.      42.  fwk00 
 970508  WSRT  Aug.    4.23 1997   87.33    1.40     430.     170.  gwb+98
 970508   VLA  Aug.    5.35 1997   88.45    4.86     550.      61.  fwk00 
 970508   VLA  Aug.    5.35 1997   88.45    8.46     445.      50.  fwk00 
 970508   VLA  Aug.    7.23 1997   90.33    4.86     515.      37.  fwk00 
 970508   VLA  Aug.    7.23 1997   90.33    8.46     430.      39.  fwk00 
 970508   VLA  Aug.   11.26 1997   94.36    4.86     615.      37.  fwk00 
 970508   VLA  Aug.   11.26 1997   94.36    8.46     640.      40.  fwk00 
 970508  PdBI  Aug.   13.04 1997   96.14   86.55     140.     380.  bkg+98
 970508  WSRT  Aug.   14.20 1997   97.30    1.40     220.     210.  gwb+98
 970508   VLA  Aug.   15.13 1997   98.23    4.86     770.      57.  fwk00 
 970508   VLA  Aug.   15.13 1997   98.23    8.46     565.      49.  fwk00 
 970508  WSRT  Aug.   16.25 1997   99.35    1.40     140.     100.  gwb+98
 970508   VLA  Aug.   16.62 1997   99.72    4.86     610.      55.  fwk00 
 970508   VLA  Aug.   16.62 1997   99.72    8.46     400.      60.  fwk00 
 970508  WSRT  Aug.   17.28 1997  100.38    1.40     170.      80.  gwb+98
 970508  WSRT  Aug.   18.23 1997  101.33    1.40      80.     100.  gwb+98
 970508   VLA  Aug.   18.95 1997  102.05    4.86     500.      42.  fwk00 
 970508   VLA  Aug.   18.95 1997  102.05    8.46     300.      35.  fwk00 
 970508   VLA  Aug.   19.02 1997  102.11    1.43     250.      70.  fwk00 
 970508  WSRT  Aug.   20.30 1997  103.40    1.40     250.      80.  gwb+98
 970508  WSRT  Aug.   22.23 1997  105.33    1.40     200.      90.  gwb+98
 970508   VLA  Aug.   22.50 1997  105.60    4.86     710.      52.  fwk00 
 970508   VLA  Aug.   22.50 1997  105.60    8.46     470.      44.  fwk00 
 970508   VLA  Aug.   22.52 1997  105.62    1.43     230.      59.  fwk00 
 970508  WSRT  Aug.   29.17 1997  112.27    1.40     480.     120.  gwb+98
 970508   VLA  Aug.   31.82 1997  114.92    8.46     315.      70.  fwk00 
 970508  WSRT  Sep.    1.17 1997  115.27    1.40      80.     100.  gwb+98
 970508   VLA  Sep.    3.45 1997  117.55    4.86     425.      57.  fwk00 
 970508   VLA  Sep.    3.45 1997  117.55    8.46     355.      47.  fwk00 
 970508   VLA  Sep.    3.47 1997  117.56    1.43     206.      63.  fwk00 
 970508   VLA  Sep.    4.71 1997  118.81    8.46     370.      70.  fwk00 
 970508   VLA  Sep.    8.40 1997  122.50    8.46     350.      47.  fwk00 
 970508   VLA  Sep.    8.42 1997  122.51    1.43     216.      67.  fwk00 
 970508  WSRT  Sep.    9.22 1997  123.32    1.40     360.      90.  gwb+98
 970508   VLA  Sep.   12.64 1997  126.74    4.86     400.      41.  fwk00 
 970508   VLA  Sep.   12.64 1997  126.74    8.46     370.      39.  fwk00 
 970508   VLA  Sep.   12.68 1997  126.78    1.43     333.      65.  fwk00 
 970508  WSRT  Sep.   23.22 1997  137.32    1.40     260.     100.  gwb+98
 970508   VLA  Sep.   26.35 1997  140.45    1.43     -99.      83.  fwk00 
 970508   VLA  Sep.   26.36 1997  140.46    4.86     380.      40.  fwk00 
 970508   VLA  Sep.   26.36 1997  140.46    8.46     330.      45.  fwk00 
 970508   VLA  Oct.    4.62 1997  148.72    4.86     420.      44.  fwk00 
 970508   VLA  Oct.    4.62 1997  148.72    8.46     310.      56.  fwk00 
 970508   VLA  Oct.    4.63 1997  148.73    1.43     217.     105.  fwk00 
 970508   VLA  Oct.   13.22 1997  157.32    1.43     381.     127.  fwk00 
 970508   VLA  Oct.   13.23 1997  157.33    4.86     350.      40.  fwk00 
 970508   VLA  Oct.   13.23 1997  157.33    8.46     280.      37.  fwk00 
 970508   VLA  Oct.   21.39 1997  165.48    1.43     250.      66.  fwk00 
 970508   VLA  Oct.   21.40 1997  165.50    4.86     300.      34.  fwk00 
 970508   VLA  Oct.   21.40 1997  165.50    8.46     240.      34.  fwk00 
 970508   VLA  Oct.   26.56 1997  170.66    4.86     280.      31.  fwk00 
 970508   VLA  Oct.   26.56 1997  170.66    8.46     300.      37.  fwk00 
 970508   VLA  Nov.    6.19 1997  181.29    4.86     385.      32.  fwk00 
 970508   VLA  Nov.    6.19 1997  181.29    8.46     240.      24.  fwk00 
 970508   VLA  Nov.    8.09 1997  183.19    1.43     338.      63.  fwk00 
 970508   VLA  Nov.   11.33 1997  186.42    1.43     497.      51.  fwk00 
 970508   VLA  Nov.   13.97 1997  189.06    1.43     376.      93.  fwk00 
 970508   VLA  Nov.   17.65 1997  192.75    1.43     -99.      93.  fwk00 
 970508   VLA  Nov.   19.15 1997  194.25    4.86     325.      37.  fwk00 
 970508   VLA  Nov.   19.15 1997  194.25    8.46     240.      30.  fwk00 
 970508   VLA  Nov.   19.46 1997  194.55    1.43     303.      53.  fwk00 
 970508   VLA  Nov.   22.46 1997  197.56    1.43     199.      62.  fwk00 
 970508   VLA  Nov.   23.05 1997  198.14    1.43     271.      74.  fwk00 
 970508   VLA  Nov.   24.96 1997  200.05    1.43     208.      77.  fwk00 
 970508   VLA  Nov.   26.17 1997  201.26    1.43     155.      43.  fwk00 
 970508   VLA  Nov.   27.12 1997  202.21    1.43     170.      50.  fwk00 
 970508   VLA  Nov.   28.40 1997  203.50    1.43     -99.      62.  fwk00 
 970508   VLA  Nov.   30.32 1997  205.42    1.43     184.      42.  fwk00 
 970508   VLA   Dec    1.40 1997  206.49    1.43     -99.      71.  fwk00 
 970508   VLA   Dec    6.65 1997  211.75    1.43     -99.      68.  fwk00 
 970508   VLA  Dec.    9.14 1997  214.24    4.86     180.      35.  fwk00 
 970508   VLA  Dec.    9.14 1997  214.24    8.46     170.      30.  fwk00 
 970508   VLA   Dec   11.16 1997  216.25    1.43     -99.      64.  fwk00 
 970508   VLA  Jan.    2.08 1998  238.18    4.86     220.      35.  fwk00 
 970508   VLA  Jan.    2.08 1998  238.18    8.46     160.      30.  fwk00 
 970508   VLA  Jan.   18.90 1998  255.00    4.86     275.      53.  fwk00 
 970508   VLA  Jan.   20.98 1998  257.08    4.86     235.      41.  fwk00 
 970508   VLA  Jan.   20.98 1998  257.08    8.46     150.      36.  fwk00 
 970508   VLA  Jan.   27.77 1998  263.87    4.86     220.      50.  fwk00 
 970508   VLA  Jan.   27.77 1998  263.87    8.46     -99.      50.  fwk00 
 970508   VLA  Jan.   31.29 1998  267.39    4.86     -99.      80.  fwk00 
 970508   VLA  Jan.   31.29 1998  267.39    8.46     -99.      50.  fwk00 
 970508   VLA  Feb.    8.04 1998  275.14    4.86     200.      24.  fwk00 
 970508   VLA  Feb.    8.04 1998  275.14    8.46      95.      24.  fwk00 
 970508   VLA  Feb.   23.44 1998  290.53    1.43     274.      27.  fwk00 
 970508   VLA  Mar.   14.09 1998  309.19    4.86     165.      17.  fwk00 
 970508   VLA  Mar.   14.09 1998  309.19    8.46     105.      15.  fwk00 
 970508   VLA  Mar.   18.06 1998  313.16    1.43     434.      24.  fwk00 
 970508   VLA  Apr.   27.66 1998  353.76    1.43     249.      60.  fwk00 
 970508   VLA   May    2.52 1998  358.62    1.43     204.      30.  fwk00 
 970508   VLA   May   13.52 1998  369.62    4.86     125.      28.  fwk00 
 970508   VLA   May   13.52 1998  369.62    8.46     -99.      25.  fwk00 
 970508   VLA  Jun.   21.83 1998  408.93    4.86     104.      44.  fwk00 
 970508   VLA  Jun.   21.83 1998  408.93    8.46     -99.      37.  fwk00 
 970508   VLA  Jul.   19.80 1998  436.89    1.43     -99.      32.  fwk00 
 970508   VLA  Jul.   28.73 1998  445.83    1.43     -99.      33.  fwk00 
 970508   VLA  Sep.    5.28 2000 1215.38    8.46       8.      19.  fkbw03
